AtoB,BtoA,CtoD,DtoC,CtoE,EtoC,EtoA,AtoE,semmi,AB,BC,CD,DE,EA,CE
0.36937949247445956,0.09972420155754584,0.4464742185611601,0.07205875011747553,0,0,0,0,0,0,0,0,0,1,0
0.1240102160326366,0.09434245927943036,0.2011049421193371,0.06667700783936005,0,0,0.005381742278115478,0.24536927644182296,0,0,0,0,0,0,1
0.03910065964168428,0.1570948497819053,0.730915071952678,0.13348353861693973,0,0,0.41552088721432145,0.02148418715277369,1,0,0,0,0,0,0
0,0,0.730915071952678,0.13348353861693973,0.1570948497819053,0.03910065964168428,0.5726157369962268,0.06058484679445797,0,1,0,0,0,0,0
0.172584198258624,0.8880099217345834,0,0,0,0,0.5490044258312612,0.7523992591054517,0,0,1,0,0,0,0
0.03910065964168428,0.1570948497819053,0,0,0.730915071952678,0.13348353861693973,0.41552088721432145,0.02148418715277369,0,0,0,1,0,0,0
0.03910065964168428,0.1570948497819053,0.7523992591054517,0.5490044258312612,0.41552088721432145,0.02148418715277369,0.8310417744286429,0.04296837430554738,0,0,0,0,1,0,0
0.06058484679445797,0.5726157369962268,0.7523992591054517,0.5490044258312612,0,0,0,0,0,0,0,0,0,1,0
0.03910065964168428,0.1570948497819053,0.730915071952678,0.13348353861693973,0,0,0.41552088721432145,0.02148418715277369,0,0,0,0,0,0,1
0.915514327892947,0.6247139619354378,0.12852160090743825,0.013810560236378944,0,0,0.9704544237444035,0.025329978392259145,1,0,0,0,0,0,0
0,0,0.12852160090743825,0.013810560236378944,0.6247139619354378,0.915514327892947,1.5951683856798413,0.9408443062852061,0,1,0,0,0,0,0
0.9293248881293259,0.7532355628428761,0,0,0,0,0.9842649839807824,0.1538515792996974,0,0,1,0,0,0,0
0.915514327892947,0.6247139619354378,0,0,0.12852160090743825,0.013810560236378944,0.9704544237444035,0.025329978392259145,0,0,0,1,0,0,0
0.915514327892947,0.6247139619354378,0.1538515792996974,0.9842649839807824,0.9704544237444035,0.025329978392259145,1.940908847488807,0.05065995678451829,0,0,0,0,1,0,0
0.9408443062852061,1.5951683856798413,0.1538515792996974,0.9842649839807824,0,0,0,0,0,0,0,0,0,1,0
0.915514327892947,0.6247139619354378,0.12852160090743825,0.013810560236378944,0,0,0.9704544237444035,0.025329978392259145,0,0,0,0,0,0,1
0.8134757815038468,0.08414949138305801,0.49998832808932353,0.5936973130390314,0,0,0.24858185746835484,0.09691238955280657,1,0,0,0,0,0,0
0,0,0.49998832808932353,0.5936973130390314,0.08414949138305801,0.8134757815038468,0.33273134885141287,0.9103881710566534,0,1,0,0,0,0,0
1.4071730945428782,0.5841378194723815,0,0,0,0,0.8422791705073862,0.5969007176421302,0,0,1,0,0,0,0
0.8134757815038468,0.08414949138305801,0,0,0.49998832808932353,0.5936973130390314,0.24858185746835484,0.09691238955280657,0,0,0,1,0,0,0
0.8134757815038468,0.08414949138305801,0.5969007176421302,0.8422791705073862,0.24858185746835484,0.09691238955280657,0.4971637149367097,0.19382477910561313,0,0,0,0,1,0,0
0.9103881710566534,0.33273134885141287,0.5969007176421302,0.8422791705073862,0,0,0,0,0,0,0,0,0,1,0
0.8134757815038468,0.08414949138305801,0.49998832808932353,0.5936973130390314,0,0,0.24858185746835484,0.09691238955280657,0,0,0,0,0,0,1
0.04568136270813719,0.05136392725505825,0.0036151065716055544,0.43302042500038107,0,0,0.5303411195523611,0.3341716502986707,1,0,0,0,0,0,0
0,0,0.0036151065716055544,0.43302042500038107,0.05136392725505825,0.04568136270813719,0.5817050468074193,0.37985301300680785,0,1,0,0,0,0,0
0.47870178770851823,0.0549790338266638,0,0,0,0,0.9633615445527421,0.33778675687027626,0,0,1,0,0,0,0
0.04568136270813719,0.05136392725505825,0,0,0.0036151065716055544,0.43302042500038107,0.5303411195523611,0.3341716502986707,0,0,0,1,0,0,0
0.04568136270813719,0.05136392725505825,0.33778675687027626,0.9633615445527421,0.5303411195523611,0.3341716502986707,1.0606822391047221,0.6683433005973414,0,0,0,0,1,0,0
0.37985301300680785,0.5817050468074193,0.33778675687027626,0.9633615445527421,0,0,0,0,0,0,0,0,0,1,0
0.04568136270813719,0.05136392725505825,0.0036151065716055544,0.43302042500038107,0,0,0.5303411195523611,0.3341716502986707,0,0,0,0,0,0,1
0.43973639520274416,0.10773214422855339,0.634454182439028,0.026443180724100956,0,0,0.0858517287433343,0.341921854377035,1,0,0,0,0,0,0
0,0,0.634454182439028,0.026443180724100956,0.10773214422855339,0.43973639520274416,0.19358387297188767,0.7816582495797791,0,1,0,0,0,0,0
0.4661795759268451,0.7421863266675813,0,0,0,0,0.11229490946743526,0.976376036816063,0,0,1,0,0,0,0
0.43973639520274416,0.10773214422855339,0,0,0.634454182439028,0.026443180724100956,0.0858517287433343,0.341921854377035,0,0,0,1,0,0,0
0.43973639520274416,0.10773214422855339,0.976376036816063,0.11229490946743526,0.0858517287433343,0.341921854377035,0.1717034574866686,0.68384370875407,0,0,0,0,1,0,0
0.7816582495797791,0.19358387297188767,0.976376036816063,0.11229490946743526,0,0,0,0,0,0,0,0,0,1,0
0.43973639520274416,0.10773214422855339,0.634454182439028,0.026443180724100956,0,0,0.0858517287433343,0.341921854377035,0,0,0,0,0,0,1
0.2323377282679579,0.04033324620750741,0.051558779700906866,0.2780952772894597,0,0,0.007092338306135784,0.32738392112224773,1,0,0,0,0,0,0
0,0,0.051558779700906866,0.2780952772894597,0.04033324620750741,0.2323377282679579,0.0474255845136432,0.5597216493902056,0,1,0,0,0,0,0
0.5104330055574176,0.09189202590841428,0,0,0,0,0.28518761559559547,0.3789427008231546,0,0,1,0,0,0,0
0.2323377282679579,0.04033324620750741,0,0,0.051558779700906866,0.2780952772894597,0.007092338306135784,0.32738392112224773,0,0,0,1,0,0,0
0.2323377282679579,0.04033324620750741,0.3789427008231546,0.28518761559559547,0.007092338306135784,0.32738392112224773,0.014184676612271569,0.6547678422444955,0,0,0,0,1,0,0
0.5597216493902056,0.0474255845136432,0.3789427008231546,0.28518761559559547,0,0,0,0,0,0,0,0,0,1,0
0.2323377282679579,0.04033324620750741,0.051558779700906866,0.2780952772894597,0,0,0.007092338306135784,0.32738392112224773,0,0,0,0,0,0,1
0.7759116867095663,0.0076020025613362215,0.20018231590132465,0.02705579071418324,0,0,0.02465076226633361,0.0284410264793169,1,0,0,0,0,0,0
0,0,0.20018231590132465,0.02705579071418324,0.0076020025613362215,0.7759116867095663,0.03225276482766983,0.8043527131888832,0,1,0,0,0,0,0
0.8029674774237496,0.20778431846266088,0,0,0,0,0.05170655298051685,0.22862334238064155,0,0,1,0,0,0,0
0.7759116867095663,0.0076020025613362215,0,0,0.20018231590132465,0.02705579071418324,0.02465076226633361,0.0284410264793169,0,0,0,1,0,0,0
0.7759116867095663,0.0076020025613362215,0.22862334238064155,0.05170655298051685,0.02465076226633361,0.0284410264793169,0.04930152453266722,0.0568820529586338,0,0,0,0,1,0,0
0.8043527131888832,0.03225276482766983,0.22862334238064155,0.05170655298051685,0,0,0,0,0,0,0,0,0,1,0
0.7759116867095663,0.0076020025613362215,0.20018231590132465,0.02705579071418324,0,0,0.02465076226633361,0.0284410264793169,0,0,0,0,0,0,1
0.3281919929766101,0.16380971770060962,0.016753893247404145,0.055788589508655506,0,0,0.34693767919320884,0.001380331249200284,1,0,0,0,0,0,0
0,0,0.016753893247404145,0.055788589508655506,0.16380971770060962,0.3281919929766101,0.5107473968938184,0.3295723242258104,0,1,0,0,0,0,0
0.3839805824852656,0.18056361094801376,0,0,0,0,0.40272626870186434,0.01813422449660443,0,0,1,0,0,0,0
0.3281919929766101,0.16380971770060962,0,0,0.016753893247404145,0.055788589508655506,0.34693767919320884,0.001380331249200284,0,0,0,1,0,0,0
0.3281919929766101,0.16380971770060962,0.01813422449660443,0.40272626870186434,0.34693767919320884,0.001380331249200284,0.6938753583864177,0.002760662498400568,0,0,0,0,1,0,0
0.3295723242258104,0.5107473968938184,0.01813422449660443,0.40272626870186434,0,0,0,0,0,0,0,0,0,1,0
0.3281919929766101,0.16380971770060962,0.016753893247404145,0.055788589508655506,0,0,0.34693767919320884,0.001380331249200284,0,0,0,0,0,0,1
0.8358130079136549,0.07777667539094606,0.2592878477703571,0.05190736136768581,0,0,0.3615082673874719,0.004543319878115626,1,0,0,0,0,0,0
0,0,0.2592878477703571,0.05190736136768581,0.07777667539094606,0.8358130079136549,0.43928494277841795,0.8403563277917705,0,1,0,0,0,0,0
0.8877203692813407,0.3370645231613032,0,0,0,0,0.4134156287551577,0.26383116764847275,0,0,1,0,0,0,0
0.8358130079136549,0.07777667539094606,0,0,0.2592878477703571,0.05190736136768581,0.3615082673874719,0.004543319878115626,0,0,0,1,0,0,0
0.8358130079136549,0.07777667539094606,0.26383116764847275,0.4134156287551577,0.3615082673874719,0.004543319878115626,0.7230165347749438,0.009086639756231252,0,0,0,0,1,0,0
0.8403563277917705,0.43928494277841795,0.26383116764847275,0.4134156287551577,0,0,0,0,0,0,0,0,0,1,0
0.8358130079136549,0.07777667539094606,0.2592878477703571,0.05190736136768581,0,0,0.3615082673874719,0.004543319878115626,0,0,0,0,0,0,1
0.4698862179506464,0.32862319001169216,0.24380947441862588,0.42942942986806415,0,0,0.4220221287587224,0.21476321970178253,1,0,0,0,0,0,0
0,0,0.24380947441862588,0.42942942986806415,0.32862319001169216,0.4698862179506464,0.7506453187704145,0.6846494376524289,0,1,0,0,0,0,0
0.8993156478187105,0.572432664430318,0,0,0,0,0.8514515586267866,0.4585726941204084,0,0,1,0,0,0,0
0.4698862179506464,0.32862319001169216,0,0,0.24380947441862588,0.42942942986806415,0.4220221287587224,0.21476321970178253,0,0,0,1,0,0,0
0.4698862179506464,0.32862319001169216,0.4585726941204084,0.8514515586267866,0.4220221287587224,0.21476321970178253,0.8440442575174448,0.42952643940356505,0,0,0,0,1,0,0
0.6846494376524289,0.7506453187704145,0.4585726941204084,0.8514515586267866,0,0,0,0,0,0,0,0,0,1,0
0.4698862179506464,0.32862319001169216,0.24380947441862588,0.42942942986806415,0,0,0.4220221287587224,0.21476321970178253,0,0,0,0,0,0,1
0.040491303199103004,0.5056760753906132,0.010165086315132799,0.8759632906377827,0,0,0.015137270024748116,0.1349646370682489,1,0,0,0,0,0,0
0,0,0.010165086315132799,0.8759632906377827,0.5056760753906132,0.040491303199103004,0.5208133454153613,0.1754559402673519,0,1,0,0,0,0,0
0.9164545938368857,0.515841161705746,0,0,0,0,0.8911005606625307,0.1451297233833817,0,0,1,0,0,0,0
0.040491303199103004,0.5056760753906132,0,0,0.010165086315132799,0.8759632906377827,0.015137270024748116,0.1349646370682489,0,0,0,1,0,0,0
0.040491303199103004,0.5056760753906132,0.1451297233833817,0.8911005606625307,0.015137270024748116,0.1349646370682489,0.030274540049496233,0.2699292741364978,0,0,0,0,1,0,0
0.1754559402673519,0.5208133454153613,0.1451297233833817,0.8911005606625307,0,0,0,0,0,0,0,0,0,1,0
0.040491303199103004,0.5056760753906132,0.010165086315132799,0.8759632906377827,0,0,0.015137270024748116,0.1349646370682489,0,0,0,0,0,0,1
0.5410283929841219,0.17523206244399167,0.08612988531462465,0.007420004717643473,0,0,0.004098672363328178,0.23376374198756744,1,0,0,0,0,0,0
0,0,0.08612988531462465,0.007420004717643473,0.17523206244399167,0.5410283929841219,0.17933073480731984,0.7747921349716893,0,1,0,0,0,0,0
0.5484483977017653,0.2613619477586163,0,0,0,0,0.011518677080971651,0.31989362730219206,0,0,1,0,0,0,0
0.5410283929841219,0.17523206244399167,0,0,0.08612988531462465,0.007420004717643473,0.004098672363328178,0.23376374198756744,0,0,0,1,0,0,0
0.5410283929841219,0.17523206244399167,0.31989362730219206,0.011518677080971651,0.004098672363328178,0.23376374198756744,0.008197344726656355,0.4675274839751349,0,0,0,0,1,0,0
0.7747921349716893,0.17933073480731984,0.31989362730219206,0.011518677080971651,0,0,0,0,0,0,0,0,0,1,0
0.5410283929841219,0.17523206244399167,0.08612988531462465,0.007420004717643473,0,0,0.004098672363328178,0.23376374198756744,0,0,0,0,0,0,1
0.35431807439176927,0.28631426480784133,0.3356925574078851,0.02168483319289601,0,0,0.011646519644734659,0.09944042977954243,1,0,0,0,0,0,0
0,0,0.3356925574078851,0.02168483319289601,0.28631426480784133,0.35431807439176927,0.297960784452576,0.4537585041713117,0,1,0,0,0,0,0
0.37600290758466526,0.6220068222157265,0,0,0,0,0.03333135283763067,0.43513298718742754,0,0,1,0,0,0,0
0.35431807439176927,0.28631426480784133,0,0,0.3356925574078851,0.02168483319289601,0.011646519644734659,0.09944042977954243,0,0,0,1,0,0,0
0.35431807439176927,0.28631426480784133,0.43513298718742754,0.03333135283763067,0.011646519644734659,0.09944042977954243,0.023293039289469318,0.19888085955908485,0,0,0,0,1,0,0
0.4537585041713117,0.297960784452576,0.43513298718742754,0.03333135283763067,0,0,0,0,0,0,0,0,0,1,0
0.35431807439176927,0.28631426480784133,0.3356925574078851,0.02168483319289601,0,0,0.011646519644734659,0.09944042977954243,0,0,0,0,0,0,1
0.16782379361197805,0.12808342952594529,0.6746744921193519,0.0014647949825460638,0,0,0.24334929190400087,0.30807320647371383,1,0,0,0,0,0,0
0,0,0.6746744921193519,0.0014647949825460638,0.12808342952594529,0.16782379361197805,0.37143272142994616,0.4758970000856919,0,1,0,0,0,0,0
0.16928858859452411,0.8027579216452972,0,0,0,0,0.24481408688654693,0.9827476985930658,0,0,1,0,0,0,0
0.16782379361197805,0.12808342952594529,0,0,0.6746744921193519,0.0014647949825460638,0.24334929190400087,0.30807320647371383,0,0,0,1,0,0,0
0.16782379361197805,0.12808342952594529,0.9827476985930658,0.24481408688654693,0.24334929190400087,0.30807320647371383,0.48669858380800174,0.6161464129474277,0,0,0,0,1,0,0
0.4758970000856919,0.37143272142994616,0.9827476985930658,0.24481408688654693,0,0,0,0,0,0,0,0,0,1,0
0.16782379361197805,0.12808342952594529,0.6746744921193519,0.0014647949825460638,0,0,0.24334929190400087,0.30807320647371383,0,0,0,0,0,0,1
0.3592917650782703,0.02127940590140106,0.1514933387569435,0.495291913697409,0,0,0.24543513030287004,0.5104145085914298,1,0,0,0,0,0,0
0,0,0.1514933387569435,0.495291913697409,0.02127940590140106,0.3592917650782703,0.2667145362042711,0.8697062736697001,0,1,0,0,0,0,0
0.8545836787756793,0.17277274465834458,0,0,0,0,0.740727044000279,0.6619078473483733,0,0,1,0,0,0,0
0.3592917650782703,0.02127940590140106,0,0,0.1514933387569435,0.495291913697409,0.24543513030287004,0.5104145085914298,0,0,0,1,0,0,0
0.3592917650782703,0.02127940590140106,0.6619078473483733,0.740727044000279,0.24543513030287004,0.5104145085914298,0.49087026060574007,1.0208290171828596,0,0,0,0,1,0,0
0.8697062736697001,0.2667145362042711,0.6619078473483733,0.740727044000279,0,0,0,0,0,0,0,0,0,1,0
0.3592917650782703,0.02127940590140106,0.1514933387569435,0.495291913697409,0,0,0.24543513030287004,0.5104145085914298,0,0,0,0,0,0,1
0.7458839218122573,0.06420471812002954,0.004504370860912321,0.8108720075184518,0,0,0.09133470569546533,0.21340842428799467,1,0,0,0,0,0,0
0,0,0.004504370860912321,0.8108720075184518,0.06420471812002954,0.7458839218122573,0.15553942381549485,0.9592923461002519,0,1,0,0,0,0,0
1.5567559293307092,0.06870908898094186,0,0,0,0,0.9022067132139171,0.217912795148907,0,0,1,0,0,0,0
0.7458839218122573,0.06420471812002954,0,0,0.004504370860912321,0.8108720075184518,0.09133470569546533,0.21340842428799467,0,0,0,1,0,0,0
0.7458839218122573,0.06420471812002954,0.217912795148907,0.9022067132139171,0.09133470569546533,0.21340842428799467,0.18266941139093065,0.42681684857598934,0,0,0,0,1,0,0
0.9592923461002519,0.15553942381549485,0.217912795148907,0.9022067132139171,0,0,0,0,0,0,0,0,0,1,0
0.7458839218122573,0.06420471812002954,0.004504370860912321,0.8108720075184518,0,0,0.09133470569546533,0.21340842428799467,0,0,0,0,0,0,1
0.0732086099867159,0.2430676909620964,0.017794015256557827,0.3804901471874725,0,0,0.42248483618965776,0.052318224281090744,1,0,0,0,0,0,0
0,0,0.017794015256557827,0.3804901471874725,0.2430676909620964,0.0732086099867159,0.6655525271517542,0.12552683426780664,0,1,0,0,0,0,0
0.4536987571741884,0.26086170621865423,0,0,0,0,0.8029749833771302,0.07011223953764857,0,0,1,0,0,0,0
0.0732086099867159,0.2430676909620964,0,0,0.017794015256557827,0.3804901471874725,0.42248483618965776,0.052318224281090744,0,0,0,1,0,0,0
0.0732086099867159,0.2430676909620964,0.07011223953764857,0.8029749833771302,0.42248483618965776,0.052318224281090744,0.8449696723793155,0.10463644856218149,0,0,0,0,1,0,0
0.12552683426780664,0.6655525271517542,0.07011223953764857,0.8029749833771302,0,0,0,0,0,0,0,0,0,1,0
0.0732086099867159,0.2430676909620964,0.017794015256557827,0.3804901471874725,0,0,0.42248483618965776,0.052318224281090744,0,0,0,0,0,0,1
0.2794412876149867,0.5370077176346363,0.4279473865140774,0.19547660608469308,0,0,0.17904629244683756,0.03365847537290084,1,0,0,0,0,0,0
0,0,0.4279473865140774,0.19547660608469308,0.5370077176346363,0.2794412876149867,0.7160540100814738,0.31309976298788755,0,1,0,0,0,0,0
0.4749178936996798,0.9649551041487137,0,0,0,0,0.37452289853153065,0.4616058618869782,0,0,1,0,0,0,0
0.2794412876149867,0.5370077176346363,0,0,0.4279473865140774,0.19547660608469308,0.17904629244683756,0.03365847537290084,0,0,0,1,0,0,0
0.2794412876149867,0.5370077176346363,0.4616058618869782,0.37452289853153065,0.17904629244683756,0.03365847537290084,0.3580925848936751,0.06731695074580168,0,0,0,0,1,0,0
0.31309976298788755,0.7160540100814738,0.4616058618869782,0.37452289853153065,0,0,0,0,0,0,0,0,0,1,0
0.2794412876149867,0.5370077176346363,0.4279473865140774,0.19547660608469308,0,0,0.17904629244683756,0.03365847537290084,0,0,0,0,0,0,1
0.0927677919932598,0.5978846561031022,0.02649554692814582,0.2864189250531392,0,0,0.4352878431877886,0.07724573106258348,1,0,0,0,0,0,0
0,0,0.02649554692814582,0.2864189250531392,0.5978846561031022,0.0927677919932598,1.0331724992908908,0.17001352305584327,0,1,0,0,0,0,0
0.379186717046399,0.624380203031248,0,0,0,0,0.7217067682409278,0.1037412779907293,0,0,1,0,0,0,0
0.0927677919932598,0.5978846561031022,0,0,0.02649554692814582,0.2864189250531392,0.4352878431877886,0.07724573106258348,0,0,0,1,0,0,0
0.0927677919932598,0.5978846561031022,0.1037412779907293,0.7217067682409278,0.4352878431877886,0.07724573106258348,0.8705756863755773,0.15449146212516696,0,0,0,0,1,0,0
0.17001352305584327,1.0331724992908908,0.1037412779907293,0.7217067682409278,0,0,0,0,0,0,0,0,0,1,0
0.0927677919932598,0.5978846561031022,0.02649554692814582,0.2864189250531392,0,0,0.4352878431877886,0.07724573106258348,0,0,0,0,0,0,1
0.6186581097542945,0.9315888315427554,0.04661772071761061,0.0428716017389178,0,0,0.636887151643085,0.052197368648422504,1,0,0,0,0,0,0
0,0,0.04661772071761061,0.0428716017389178,0.9315888315427554,0.6186581097542945,1.5684759831858404,0.670855478402717,0,1,0,0,0,0,0
0.6615297114932123,0.978206552260366,0,0,0,0,0.6797587533820028,0.09881508936603312,0,0,1,0,0,0,0
0.6186581097542945,0.9315888315427554,0,0,0.04661772071761061,0.0428716017389178,0.636887151643085,0.052197368648422504,0,0,0,1,0,0,0
0.6186581097542945,0.9315888315427554,0.09881508936603312,0.6797587533820028,0.636887151643085,0.052197368648422504,1.27377430328617,0.10439473729684501,0,0,0,0,1,0,0
0.670855478402717,1.5684759831858404,0.09881508936603312,0.6797587533820028,0,0,0,0,0,0,0,0,0,1,0
0.6186581097542945,0.9315888315427554,0.04661772071761061,0.0428716017389178,0,0,0.636887151643085,0.052197368648422504,0,0,0,0,0,0,1
0.1028890210741083,0.07724726098222467,0.13082398872132117,0.21826665840288756,0,0,0.010097993677106799,0.6128947762699346,1,0,0,0,0,0,0
0,0,0.13082398872132117,0.21826665840288756,0.07724726098222467,0.1028890210741083,0.08734525465933148,0.7157837973440428,0,1,0,0,0,0,0
0.32115567947699586,0.20807124970354585,0,0,0,0,0.22836465207999435,0.7437187649912558,0,0,1,0,0,0,0
0.1028890210741083,0.07724726098222467,0,0,0.13082398872132117,0.21826665840288756,0.010097993677106799,0.6128947762699346,0,0,0,1,0,0,0
0.1028890210741083,0.07724726098222467,0.7437187649912558,0.22836465207999435,0.010097993677106799,0.6128947762699346,0.020195987354213598,1.2257895525398692,0,0,0,0,1,0,0
0.7157837973440428,0.08734525465933148,0.7437187649912558,0.22836465207999435,0,0,0,0,0,0,0,0,0,1,0
0.1028890210741083,0.07724726098222467,0.13082398872132117,0.21826665840288756,0,0,0.010097993677106799,0.6128947762699346,0,0,0,0,0,0,1
0.14554227845699613,0.0699328066774717,0.007739557273366504,0.01650917487057825,0,0,0.06906181411876809,0.07142764787683481,1,0,0,0,0,0,0
0,0,0.007739557273366504,0.01650917487057825,0.0699328066774717,0.14554227845699613,0.1389946207962398,0.21696992633383094,0,1,0,0,0,0,0
0.16205145332757437,0.07767236395083821,0,0,0,0,0.08557098898934634,0.07916720515020131,0,0,1,0,0,0,0
0.14554227845699613,0.0699328066774717,0,0,0.007739557273366504,0.01650917487057825,0.06906181411876809,0.07142764787683481,0,0,0,1,0,0,0
0.14554227845699613,0.0699328066774717,0.07916720515020131,0.08557098898934634,0.06906181411876809,0.07142764787683481,0.13812362823753618,0.14285529575366962,0,0,0,0,1,0,0
0.21696992633383094,0.1389946207962398,0.07916720515020131,0.08557098898934634,0,0,0,0,0,0,0,0,0,1,0
0.14554227845699613,0.0699328066774717,0.007739557273366504,0.01650917487057825,0,0,0.06906181411876809,0.07142764787683481,0,0,0,0,0,0,1
0.2653648902689795,0.2724043075146221,0.4480120701804525,0.041176166061290306,0,0,0.01387986842667695,0.018740986706990703,1,0,0,0,0,0,0
0,0,0.4480120701804525,0.041176166061290306,0.2724043075146221,0.2653648902689795,0.286284175941299,0.28410587697597023,0,1,0,0,0,0,0
0.30654105633026985,0.7204163776950746,0,0,0,0,0.055056034487967254,0.46675305688744323,0,0,1,0,0,0,0
0.2653648902689795,0.2724043075146221,0,0,0.4480120701804525,0.041176166061290306,0.01387986842667695,0.018740986706990703,0,0,0,1,0,0,0
0.2653648902689795,0.2724043075146221,0.46675305688744323,0.055056034487967254,0.01387986842667695,0.018740986706990703,0.0277597368533539,0.037481973413981406,0,0,0,0,1,0,0
0.28410587697597023,0.286284175941299,0.46675305688744323,0.055056034487967254,0,0,0,0,0,0,0,0,0,1,0
0.2653648902689795,0.2724043075146221,0.4480120701804525,0.041176166061290306,0,0,0.01387986842667695,0.018740986706990703,0,0,0,0,0,0,1
0.14030457246432224,0.8918458379238426,0.06051967833174099,0.04960506295767575,0,0,0.6281097320310567,0.07271331351116198,1,0,0,0,0,0,0
0,0,0.06051967833174099,0.04960506295767575,0.8918458379238426,0.14030457246432224,1.5199555699548992,0.2130178859754842,0,1,0,0,0,0,0
0.18990963542199799,0.9523655162555836,0,0,0,0,0.6777147949887324,0.13323299184290296,0,0,1,0,0,0,0
0.14030457246432224,0.8918458379238426,0,0,0.06051967833174099,0.04960506295767575,0.6281097320310567,0.07271331351116198,0,0,0,1,0,0,0
0.14030457246432224,0.8918458379238426,0.13323299184290296,0.6777147949887324,0.6281097320310567,0.07271331351116198,1.2562194640621134,0.14542662702232395,0,0,0,0,1,0,0
0.2130178859754842,1.5199555699548992,0.13323299184290296,0.6777147949887324,0,0,0,0,0,0,0,0,0,1,0
0.14030457246432224,0.8918458379238426,0.06051967833174099,0.04960506295767575,0,0,0.6281097320310567,0.07271331351116198,0,0,0,0,0,0,1
0.12944073185678648,0.868953790497653,0.08884592636827815,0.16680040730369583,0,0,0.48577935664940397,0.34041695039570063,1,0,0,0,0,0,0
0,0,0.08884592636827815,0.16680040730369583,0.868953790497653,0.12944073185678648,1.354733147147057,0.46985768225248714,0,1,0,0,0,0,0
0.29624113916048234,0.9577997168659311,0,0,0,0,0.6525797639530998,0.4292628767639788,0,0,1,0,0,0,0
0.12944073185678648,0.868953790497653,0,0,0.08884592636827815,0.16680040730369583,0.48577935664940397,0.34041695039570063,0,0,0,1,0,0,0
0.12944073185678648,0.868953790497653,0.4292628767639788,0.6525797639530998,0.48577935664940397,0.34041695039570063,0.9715587132988079,0.6808339007914013,0,0,0,0,1,0,0
0.46985768225248714,1.354733147147057,0.4292628767639788,0.6525797639530998,0,0,0,0,0,0,0,0,0,1,0
0.12944073185678648,0.868953790497653,0.08884592636827815,0.16680040730369583,0,0,0.48577935664940397,0.34041695039570063,0,0,0,0,0,0,1
0.34842072756391335,0.49135493233636435,0.041108667363710716,0.023584928777452094,0,0,0.08676698705718834,0.11244446008455095,1,0,0,0,0,0,0
0,0,0.041108667363710716,0.023584928777452094,0.49135493233636435,0.34842072756391335,0.5781219193935527,0.4608651876484643,0,1,0,0,0,0,0
0.37200565634136545,0.5324635997000751,0,0,0,0,0.11035191583464043,0.15355312744826166,0,0,1,0,0,0,0
0.34842072756391335,0.49135493233636435,0,0,0.041108667363710716,0.023584928777452094,0.08676698705718834,0.11244446008455095,0,0,0,1,0,0,0
0.34842072756391335,0.49135493233636435,0.15355312744826166,0.11035191583464043,0.08676698705718834,0.11244446008455095,0.17353397411437668,0.2248889201691019,0,0,0,0,1,0,0
0.4608651876484643,0.5781219193935527,0.15355312744826166,0.11035191583464043,0,0,0,0,0,0,0,0,0,1,0
0.34842072756391335,0.49135493233636435,0.041108667363710716,0.023584928777452094,0,0,0.08676698705718834,0.11244446008455095,0,0,0,0,0,0,1
0.08817827332000483,0.14155480207096657,0.3335335271663218,0.06758759718547369,0,0,0.7051768111879448,0.2323456196275,1,0,0,0,0,0,0
0,0,0.3335335271663218,0.06758759718547369,0.14155480207096657,0.08817827332000483,0.8467316132589114,0.32052389294750483,0,1,0,0,0,0,0
0.15576587050547852,0.4750883292372884,0,0,0,0,0.7727644083734185,0.5658791467938218,0,0,1,0,0,0,0
0.08817827332000483,0.14155480207096657,0,0,0.3335335271663218,0.06758759718547369,0.7051768111879448,0.2323456196275,0,0,0,1,0,0,0
0.08817827332000483,0.14155480207096657,0.5658791467938218,0.7727644083734185,0.7051768111879448,0.2323456196275,1.4103536223758897,0.464691239255,0,0,0,0,1,0,0
0.32052389294750483,0.8467316132589114,0.5658791467938218,0.7727644083734185,0,0,0,0,0,0,0,0,0,1,0
0.08817827332000483,0.14155480207096657,0.3335335271663218,0.06758759718547369,0,0,0.7051768111879448,0.2323456196275,0,0,0,0,0,0,1
0.37420784775683597,0.728375688548036,0.08077683264026292,0.04496051688714605,0,0,0.03710134263175594,0.32984012619857633,1,0,0,0,0,0,0
0,0,0.08077683264026292,0.04496051688714605,0.728375688548036,0.37420784775683597,0.7654770311797919,0.7040479739554123,0,1,0,0,0,0,0
0.419168364643982,0.809152521188299,0,0,0,0,0.08206185951890199,0.41061695883883925,0,0,1,0,0,0,0
0.37420784775683597,0.728375688548036,0,0,0.08077683264026292,0.04496051688714605,0.03710134263175594,0.32984012619857633,0,0,0,1,0,0,0
0.37420784775683597,0.728375688548036,0.41061695883883925,0.08206185951890199,0.03710134263175594,0.32984012619857633,0.07420268526351188,0.6596802523971527,0,0,0,0,1,0,0
0.7040479739554123,0.7654770311797919,0.41061695883883925,0.08206185951890199,0,0,0,0,0,0,0,0,0,1,0
0.37420784775683597,0.728375688548036,0.08077683264026292,0.04496051688714605,0,0,0.03710134263175594,0.32984012619857633,0,0,0,0,0,0,1
0.0525478736905058,0.013383895600515656,0.12483785803431337,0.26045722787030334,0,0,0.2008205371414997,0.45570485519727094,1,0,0,0,0,0,0
0,0,0.12483785803431337,0.26045722787030334,0.013383895600515656,0.0525478736905058,0.21420443274201534,0.5082527288877767,0,1,0,0,0,0,0
